,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BK,BBWI,BAX,BDX,BRK-B,BBY,BIO,TECH,BIIB,BLK,BX,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BRO,BF-B,BG,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CTLT,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CHRW,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,COO,CPRT,GLW,CSGP,COST,CTRA,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DXCM,FANG,DLR,DFS,DG,DLTR,D,DPZ,DOV,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,LLY,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ESS,EL,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,FLT,FMC,F,FTNT,BEN,FCX,GRMN,IT,GEN,GNRC,GD,GE,GIS,GM,GPC,GILD,GPN,GL,GS,HAL,HIG,HAS,HCA,PEAK,HSIC,HSY,HES,HLT,HOLX,HD,HON,HRL,HST,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,ILMN,INCY,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,IQV,IRM,JBHT,JKHY,J,JNJ,JCI,JPM,JNPR,K,KDP,KEY,KEYS,KMB,KIM,KMI,KLAC,KR,LHX,LH,LRCX,LVS,LDOS,LEN,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,PCAR,PKG,PANW,PARA,PH,PAYX,PAYC,PNR,PEP,PFE,PCG,PM,PSX,PNW,PXD,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,RHI,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SEE,SRE,NOW,SHW,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VRSN,VRSK,VZ,VRTX,VFC,VTRS,V,VMC,WRB,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WHR,WMB,WTW,GWW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZION,ZTS
MMM,0.0,133.64101800000017,258.6693209999999,385.4374779999997,413.7671210000006,385.92546100000095,725.250167999999,237.47189000000034,328.47190100000006,398.2243650000005,181.68046199999958,128.21863100000016,95.9933969999998,572.9890360000011,147.11760000000007,497.4003939999998,91.84740399999988,89.50029900000041,104.18322099999988,426.0801900000004,434.31309500000043,39.59057899999998,336.7088370000001,63.5970519999999,111.55820400000027,283.67626000000024,72.47774400000004,274.7202999999991,95.45010000000043,185.5236369999999,193.42091299999996,429.9531150000008,223.5440869999999,93.74858800000013,224.52904999999996,237.6180090000005,290.390761,247.4298170000001,308.26795199999987,558.1752310000021,627.3240009999996,281.60881499999994,651.4706519999997,364.16959899999944,817.7667160000001,682.5604859999984,192.40277399999985,55.2781920000001,92.03363899999992,321.04181200000005,225.483419,504.05576900000017,71.42759999999997,263.9908800000001,590.4664809999983,168.37371400000043,192.6749570000005,234.52950100000035,54.354247000000065,253.14466399999998,114.98161400000009,81.72121700000004,149.11541499999984,249.01814699999926,344.77587399999993,482.8119410000007,115.27985999999997,213.2434560000002,626.1563139999997,272.0755230000002,171.02795400000096,88.02893500000002,86.8793030000001,140.724518,101.96527099999967,817.9549029999995,224.5081119999995,324.46301199999834,104.56825100000016,277.1356089999999,793.406449,555.8846729999987,297.70889900000014,45.47594800000001,328.87036899999987,374.91174899999925,170.2839270000004,242.43321600000016,366.07006100000194,380.93781700000005,199.45049799999987,369.9279310000014,428.4473629999997,177.7669690000001,386.52323500000006,172.2244919999999,65.91963400000004,676.9586630000001,77.44338499999985,537.5100969999983,340.0560799999988,241.05711299999982,323.52186299999966,504.8231100000003,185.51242499999998,148.59915999999993,260.2588929999997,140.08628800000048,493.35743900000057,129.48098600000046,49.56037100000007,177.4997560000005,74.87220699999992,159.82494900000066,88.15462899999991,57.226284,50.20816500000011,92.96887200000002,106.39634200000006,136.1083750000002,56.70049599999994,616.4250270000005,54.443130999999916,77.67047199999985,158.18610400000006,574.5938019999996,161.25571600000006,327.13037199999883,450.1129990000019,240.94541000000004,181.33774499999967,238.07658699999922,164.77322599999954,128.056956,360.8854850000012,252.23275199999958,101.91354099999992,504.9955089999992,92.60701099999991,108.64645699999996,609.047333000001,529.8068879999992,309.50053599999956,121.22196099999978,254.26284400000023,247.66864300000023,158.65614499999995,60.853204999999996,296.1108819999996,282.7261729999997,461.96410300000105,102.22610300000036,64.17264099999998,46.144327,96.80589799999998,542.4992529999977,203.03353399999952,73.89372400000003,50.92517300000004,329.1121050000005,89.573095,369.1698019999989,950.7014949999995,156.11658300000005,936.4462640000017,72.04719100000013,205.72567299999986,662.6428500000001,344.5221929999999,330.0904530000001,165.47207099999997,51.77691300000002,59.38305999999995,326.58121599999936,285.18907800000005,69.4960809999998,124.40893200000015,208.0467410000002,147.686306,206.131312,425.3732040000006,415.15210499999995,82.72436599999999,245.33850100000024,864.7139100000005,256.73810399999996,118.17927300000015,70.55396699999987,139.47066300000017,283.14082999999937,816.814622999998,39.123743000000005,116.11820900000032,75.99702000000036,184.35505499999937,461.13969300000156,713.8922059999998,91.67675899999973,527.9977340000007,349.0774299999991,547.8709830000021,226.4853390000007,743.2566719999987,74.00077200000004,332.10449500000004,142.0175379999999,219.95214000000027,300.58205399999946,164.90942100000018,180.65490799999978,79.94707099999988,251.26264399999968,241.80024,110.80819499999998,72.31486399999996,451.8629400000007,90.95872499999973,69.74239999999982,414.9970049999997,688.0683919999994,312.60838600000073,107.21953799999997,258.3123499999993,135.2001720000002,85.06296699999965,55.48336699999987,320.47933200000136,617.2596660000011,198.64570200000034,87.58614300000023,64.12350599999998,59.970376999999985,191.74326899999994,498.8909269999998,181.68109399999992,190.59462599999972,162.23829299999989,438.59862300000003,95.02316200000024,180.39109799999963,61.40823899999997,49.03760599999984,288.13182999999987,551.9164979999994,308.76951299999917,141.32040499999974,371.6101369999997,416.71164699999963,181.37130299999998,142.71949699999988,226.3534990000001,90.8230419999999,292.0932059999999,175.2772519999998,88.25401599999982,53.89011899999996,230.83841900000036,176.1187639999997,488.3239950000011,102.90038899999996,96.33947500000004,383.9549919999997,681.6347530000027,262.60817300000014,178.26241300000012,158.02077700000012,564.9629739999998,50.14654700000003,172.06188999999966,344.7737039999986,415.9675679999997,407.2658140000008,144.1798089999998,141.14280099999982,57.574680999999984,411.9486619999998,423.572615,59.58469,49.89352700000007,408.29733699999923,760.5614280000004,314.3497950000001,251.33891200000022,380.987502,294.1596559999998,143.23390500000033,255.61719500000046,476.2455959999999,135.45229100000034,198.21053000000006,658.3814949999993,54.56885900000004,231.39659299999968,226.4007739999997,208.07527999999957,331.10235400000005,177.70924799999972,239.32920300000012,280.1098990000003,559.0832629999991,349.5523960000004,96.32690199999988,511.1873509999995,180.13551800000013,96.56706200000005,624.8045670000004,157.67310300000028,313.299344000001,394.6994649999999,629.217042999999,475.7192299999998,569.0594460000002,300.1633129999995,212.55723199999932,319.96805799999964,252.131296,232.0505809999999,147.20930999999985,249.69489299999955,241.8454119999996,66.0192900000001,204.37112599999972,249.01973499999988,99.70239800000006,266.2123820000003,307.031254,194.71908199999982,671.854992,999.5270530000014,247.8762070000007,297.1569850000002,514.5456520000001,298.7011080000001,643.5001740000004,76.30123499999996,885.1487870000007,158.65087200000013,440.9577990000005,402.08444499999973,156.80146299999927,773.5976149999985,338.3725940000009,438.7188079999996,309.6564089999993,450.5621559999997,201.77289099999962,131.16086900000005,209.88444000000007,432.1276350000006,52.906174999999955,185.22419899999986,50.081526000000004,266.21794300000016,186.70038300000073,556.0402369999978,88.31304299999975,76.0721070000001,273.6056290000005,134.42756599999984,567.1805640000001,427.9635679999994,67.44449200000024,85.59206199999984,268.44480700000014,268.61140499999976,555.3074000000005,289.5557890000001,877.3534119999997,335.34782399999966,134.87759499999999,82.68469999999989,367.0240609999995,53.80984000000003,86.46377400000011,66.33086300000005,126.68176699999982,221.20268999999988,375.4993750000003,353.3755609999999,275.2854119999992,339.5019990000006,226.37834200000034,206.67900099999986,173.04674600000013,105.578302,112.07140700000005,292.4670489999998,245.7526780000005,221.21234700000022,314.6216539999995,430.83533200000016,159.22998700000014,137.8118699999997,431.15263799999923,301.1814540000006,133.10794300000018,173.91106300000018,80.56964599999998,223.29137399999982,97.4902370000001,56.455788999999896,129.98573199999998,183.2827660000002,60.516715000000026,849.8999370000004,267.3238899999999,188.65603900000033,131.72678799999966,793.5086000000003,101.23409600000004,232.4667760000005,265.64960899999977,243.87151499999996,76.25630999999986,526.2741559999998,468.5608739999987,200.14117899999962,293.2006069999999,151.95512799999995,532.0035320000003,794.4246739999982,252.44161100000076,71.92328799999994,335.22519499999925,190.54861800000103,418.662362,484.05555599999946,551.417833,96.6181659999999,363.30643500000053,97.18479800000003,261.45789399999956,97.35632700000001,56.93995100000002,90.24817699999996,304.3567200000002,209.92664300000007,190.1920200000001,207.18967900000007,564.749724,401.29171200000127,112.10020200000044,423.1150140000004,95.29228099999963,196.61950999999996,208.59228500000015,86.52385500000004,306.85726900000026,51.86664699999999,514.9103949999994,207.59222800000057,122.80118599999996,343.4573040000006,75.53814899999992,192.0454449999992,154.2509470000001,122.19894900000001,547.7207740000002,239.3136300000004,295.249411999999,102.48995600000019,108.03914900000024,54.054247000000025,574.6897939999992,126.82841700000023,75.65659999999981,101.96269899999992,265.74599200000006,108.26969700000015,629.0509389999994,145.62455000000014,103.67038699999955,207.1783900000001,135.224859,560.6546889999989,59.872306999999864,191.2596850000003,362.30032000000017
AOS,133.64101800000017,0.0,78.80933499999988,102.35245499999988,105.62514100000003,198.35526699999951,348.54303300000004,64.47554100000013,63.51508699999995,118.28325599999992,70.04917099999987,96.23999400000001,227.3378930000001,281.84003500000136,75.54045700000006,231.20960300000084,69.56493300000018,58.26567199999988,53.276508999999955,109.36236600000011,114.56624699999996,181.4750479999997,153.07481999999987,112.44474200000023,63.30872099999982,358.73077399999954,62.02178599999997,51.552701999999925,211.8624039999997,86.5037189999998,80.59421199999997,101.70815599999978,57.42459800000012,70.70632599999988,69.60302000000009,86.55522399999963,134.79064899999958,58.56483200000015,323.3935949999997,211.3488319999998,199.97911500000046,73.07029799999975,219.86657299999996,70.3706529999999,423.83382800000015,227.09264199999924,40.493805000000144,222.53657799999922,57.08476799999994,131.92692599999955,60.01512799999996,135.19406799999996,85.84507499999991,86.20700300000004,257.5930300000001,221.81008999999975,84.055857,65.87506900000011,87.50802399999988,246.63699300000036,91.05677200000002,82.93824599999981,48.25025299999999,102.76229000000009,144.6444879999997,180.39488500000004,184.47758599999992,74.3074769999999,229.16068800000022,172.89013000000008,38.33886900000003,177.20120600000047,289.75131200000067,88.4833310000001,142.222126,415.82284600000054,74.94525000000007,102.80048599999982,51.725713999999975,111.46413500000017,324.9066060000005,239.10443699999996,49.317671999999945,186.19844399999994,86.0691769999998,210.4257979999999,65.17232699999995,351.09079199999996,150.27617400000025,147.435028,61.15323200000004,83.82858099999996,126.56361200000015,46.11004499999979,107.25009899999985,46.90547099999999,73.88238700000011,288.00920899999954,61.23211999999997,184.63256799999965,72.00391999999997,105.49063400000013,82.62050400000014,179.36412800000014,47.88251300000004,57.25053799999999,69.605401,35.057090000000066,178.67787899999976,48.91994499999996,129.7161199999997,35.007269000000036,75.81641099999997,80.10595699999986,57.63497899999995,100.19434199999964,129.74363999999966,225.93182499999998,53.21224199999998,55.61051900000014,108.85347300000005,205.70086399999977,111.07416500000024,45.43857600000003,62.308946999999975,228.57602800000035,43.062249999999985,135.16856300000038,114.33159000000013,144.1588969999999,62.512328000000075,79.95991000000004,46.99486599999998,187.30034299999974,154.7670469999997,68.20982299999993,109.96342700000024,170.09060100000036,228.86687599999925,302.92250199999944,284.5698520000001,255.93958800000073,97.35411299999994,55.85934999999988,61.47274699999989,82.92431100000002,67.72626600000008,148.96472299999954,112.93841300000014,64.63379599999996,147.41236700000036,61.97006399999999,74.38917600000012,142.7462059999996,52.14989799999997,172.18418699999984,67.94187800000024,82.80347299999994,181.4851599999996,102.69979599999998,73.25201100000008,112.32065199999973,651.9552419999992,49.22023399999986,568.0276389999983,79.23299799999998,95.09429200000002,299.20471399999946,332.0163070000001,60.706601000000006,74.69159999999985,97.38731099999988,82.54457600000005,114.3018000000001,70.60994299999996,73.952511,62.10075199999994,38.17828800000001,42.63066000000002,52.75260900000001,90.99709599999991,146.80580800000007,47.596118000000075,59.1102629999999,409.0952219999998,77.86696199999986,316.35931300000055,58.46414499999981,76.07071299999966,69.37066399999992,425.354968999999,112.29107999999974,73.30913399999999,110.96720199999967,92.7982919999999,171.88512500000022,416.96333599999963,196.44255099999995,276.9449879999997,140.3680600000006,261.22377699999976,98.71874200000002,364.0809049999992,51.34512900000015,454.7479210000003,72.82028900000017,48.122935000000005,108.52695999999978,249.70341299999978,108.56128799999999,53.377900000000075,56.5525399999999,272.56639000000024,80.17491800000005,92.66438399999997,136.43595500000015,126.17685799999977,144.066772999999,113.16115200000019,271.13126,63.078383999999886,51.02716900000006,94.390358,60.78996099999993,57.63557100000006,167.8788130000005,81.18375500000022,153.370244,73.81294400000007,68.08876099999988,103.48370800000005,124.35954600000017,55.98231300000011,193.4990179999998,48.276789000000115,72.8464729999999,207.56809199999964,208.72013699999908,93.22227499999988,74.5485690000001,177.63772499999982,77.3956939999999,91.2851340000001,181.88027199999965,147.42522100000008,261.13558900000015,96.1965889999997,165.53154700000022,84.78390600000009,58.85337300000001,49.528383000000126,70.81188000000017,81.1757120000002,42.15246399999993,102.56673800000021,196.27705400000036,70.41444299999996,45.71407599999993,202.80524200000005,122.56214999999955,179.8250669999996,227.78593600000005,280.62673900000004,132.597433,84.8824209999999,47.97030700000004,249.2716039999996,173.45119300000007,99.16752099999995,68.6264919999999,112.68820999999994,126.57042099999981,37.57817500000002,63.649295999999964,75.39951699999993,96.49996899999987,246.13239800000008,101.3473040000001,101.8979990000001,233.98355200000012,405.5312999999999,129.4966280000001,61.24772499999996,95.5284540000001,64.65280900000005,42.170721999999984,131.30862400000015,249.04012100000028,77.32945699999995,48.77113099999991,304.50689400000033,85.60881200000044,70.86897100000006,91.83554899999982,65.02463100000006,131.18312499999993,40.585344000000006,105.47808899999998,141.08271700000023,220.44531299999966,49.45695499999999,202.4392800000002,185.79038499999987,252.34958600000004,45.15944200000003,240.93252099999987,67.01212300000003,80.22230299999981,103.47507500000032,291.7172000000005,174.34807999999973,235.02300800000003,85.24557899999961,58.247603000000026,181.59322200000028,118.04850699999987,93.5775130000001,72.713501,100.36608999999996,70.31486000000002,84.6944310000002,67.70898399999994,64.88425400000003,57.537707000000104,68.34284900000009,426.9287550000008,93.99952800000003,302.2021980000009,662.2630950000002,98.90032599999992,78.11649599999997,155.6175480000001,393.5192189999988,264.8847789999998,96.75580400000027,483.94795800000037,92.27229100000027,106.00493500000003,90.40059300000009,46.50188000000014,402.8704710000007,188.71661099999992,145.62522799999982,53.669481999999974,268.3459660000004,61.85619900000002,43.2799440000001,38.654831000000016,532.5480150000012,88.05474999999964,116.09055000000004,138.74173200000044,85.00287500000024,41.40337599999994,185.04839600000085,79.21821400000016,282.31989399999986,57.27862499999999,81.19914600000006,188.2554690000004,109.828278,79.31233499999995,74.83686000000002,84.38416500000015,90.0897130000002,171.7447729999995,90.44569999999985,497.46670199999926,122.42988599999971,47.35187699999976,146.62351999999993,143.33439100000058,77.74399100000021,68.90568599999995,146.79558100000037,142.0937710000001,42.268209000000056,93.78404400000012,139.29045099999996,107.67000199999966,78.21173499999993,89.56257099999998,90.99336399999991,75.1319130000001,65.13047700000004,197.50810500000014,98.94892099999961,100.77768300000018,83.11698599999986,428.77493100000004,115.92191400000014,96.43359000000001,49.80997299999997,242.1188400000005,98.09232800000008,323.87914599999937,97.16118200000021,96.48514099999981,107.69636700000017,64.93905500000002,175.83092899999977,44.118607999999966,33.40436399999995,117.94419999999968,461.4705699999993,79.11587099999987,41.93871599999999,79.56716799999988,317.2519320000003,52.95610300000007,63.076179000000096,85.47880199999993,124.36138699999974,133.3346479999997,237.49473400000056,153.5631800000002,58.05133999999991,145.50426899999994,62.15489600000004,238.10608700000012,497.34003600000034,73.98343700000002,80.78391799999999,145.44165599999994,45.90817600000006,88.26505299999998,151.0672010000007,223.63984000000028,45.44503799999987,103.30496299999974,61.99618999999987,76.77829800000005,70.35643099999984,104.61205600000001,49.02042400000001,96.29145600000001,54.88717700000008,270.0931399999991,91.93808400000002,213.97375699999984,119.08956800000009,261.59571100000016,163.47337099999993,206.6791090000008,63.2816709999998,63.705041000000016,137.4930900000002,132.37776000000014,144.1040509999998,394.64111099999997,83.04129899999987,46.94261999999995,65.27025500000008,147.13229300000023,364.02788700000235,82.93678099999961,106.6337579999998,193.11796999999999,49.01338700000011,82.14647200000014,67.95344200000012,233.21462199999965,98.75913400000012,217.43534199999993,172.86036700000022,73.3755689999999,94.070811,134.65628799999996,66.39796100000012,182.2301339999999,162.8853599999999,61.38320699999991,78.69769999999968,37.529122000000065,224.3966530000003,132.5243459999996,39.85286800000001,136.85915399999993
ABT,258.6693209999999,78.80933499999988,0.0,44.385503999999976,37.69268199999995,97.02960599999972,226.53601200000017,37.27079800000004,70.96798500000003,43.71479800000007,36.8091660000001,138.24979399999967,501.12441499999915,97.74513299999997,33.65911499999989,152.7858679999997,85.49376899999972,69.5263070000004,86.86448899999995,40.14100800000002,42.10153399999993,343.1476410000003,67.59491500000001,228.4725729999988,44.201720999999885,569.9013190000009,108.48099200000011,42.75579399999998,433.9438469999997,29.041677000000025,29.897255999999935,41.28304200000003,26.161816000000048,111.98144399999981,25.101817999999987,29.539340000000017,44.168740999999976,28.860769000000012,634.6894660000002,97.81046899999991,97.33444700000013,54.02441100000015,213.53963899999997,59.62625099999987,212.265141,135.66859600000012,36.319508999999925,311.7845309999999,77.23946100000026,71.54643000000003,29.140788000000057,54.5278170000001,221.1531209999996,44.084538000000116,166.9827189999998,505.4501400000011,46.07983500000009,27.774522999999995,209.73567400000024,267.9735039999989,70.79582900000003,115.95268600000009,63.183267000000185,57.61099399999994,69.0177910000001,71.91500500000001,392.16377700000027,37.82007299999989,104.10399700000008,185.24271800000002,76.43060399999999,297.5355539999992,558.378114000001,65.68988200000008,287.1377210000004,175.52817199999993,38.11079799999997,43.86098299999987,117.55023199999997,146.22946800000003,202.69222900000042,149.08727699999994,42.18910600000002,432.36649899999935,94.26200299999961,376.53066299999955,58.28029199999997,507.93785299999865,66.096736,85.84201799999997,74.49788799999995,35.09313600000007,65.32424499999992,36.190784999999856,133.71971000000028,60.678088999999986,156.10260899999955,130.4306839999999,152.33037600000011,72.76565099999988,45.595542999999964,42.63256099999987,99.74254600000015,77.53742299999999,86.25435899999984,76.90596099999978,127.2661599999998,49.64343899999982,96.11604900000006,60.95476399999999,185.30723499999976,54.097374000000144,114.86827400000023,33.091983999999954,75.45392900000003,165.40475599999996,267.586140000001,337.2915930000003,110.96204300000021,97.06517200000005,259.0064310000001,186.09445300000004,160.986297,113.66095199999981,42.53925799999988,140.73491900000005,59.51134700000011,64.40072999999998,36.56431000000005,272.76909300000017,33.62322799999991,32.22799200000001,47.44999499999996,349.254019999999,47.30172500000007,41.85338099999994,199.25266699999978,76.69809899999998,347.198686,488.86666100000036,291.44109300000076,157.8324399999999,189.72749999999994,27.884474999999984,82.831579,27.708686,119.54768399999979,281.12344800000045,56.97436500000003,27.18844300000003,74.82691899999982,84.7277910000001,146.7703370000001,291.18290300000046,144.43394100000032,88.55736799999993,42.31650099999998,117.48035900000002,322.10981400000077,45.32752900000003,118.1541059999997,41.0566229999999,398.5403539999995,78.76948500000003,360.32810599999954,107.66772199999991,241.61043899999976,145.2041089999999,634.8444800000005,42.21644500000001,35.863982999999884,236.95256299999957,198.04383399999998,44.90015099999996,121.65752299999998,95.0561279999996,100.28948100000024,49.73077400000003,126.72754899999975,35.52773899999999,31.55754300000007,298.73969999999963,120.86879300000004,30.094844000000005,300.66095499999966,29.369362000000017,569.0547970000006,146.92955299999954,91.757996,54.52062100000001,238.1328099999998,196.84147999999996,43.84430899999998,120.01065599999995,45.945392000000034,134.99531099999987,167.18773499999938,471.0327070000003,76.53960399999995,59.79912100000006,90.55160400000027,63.42085199999995,223.2548719999998,158.2622910000002,631.8739650000012,214.4790770000001,116.56328699999992,111.89742299999976,404.52112499999987,65.32379200000001,134.90688400000005,93.25725900000019,632.6777749999985,135.68839000000017,175.13877300000053,49.63569900000011,315.7213110000007,322.71097700000104,65.01387899999996,150.3214349999999,40.009634999999975,80.02014200000005,31.80802300000004,67.64893199999999,135.1457829999996,293.6867100000005,40.24080700000002,119.91733999999991,46.07336799999996,153.7776049999999,146.7631700000001,283.13701299999974,24.61565800000001,103.9624099999996,24.379664999999957,66.13492199999992,425.07512999999983,117.06020000000008,87.56293299999986,32.85857299999996,297.01743000000005,172.53478199999935,80.94407499999987,89.7267969999999,70.90972100000023,515.195153,32.89104199999999,66.2283759999999,46.71670999999999,45.588248,23.54088199999997,115.66500399999987,62.62249799999994,36.219330000000035,225.70691899999946,363.32256600000005,30.170036000000046,80.55915900000016,86.24150400000002,262.3260120000002,346.57523999999967,283.3080160000004,165.10084400000034,175.2175260000003,44.14904499999991,67.94734299999979,113.260931,240.4110450000004,52.46326700000007,64.1076510000001,40.998459999999994,74.37640500000003,135.93434800000037,75.13939000000002,218.76814900000022,32.93405700000004,127.00346100000031,235.22287199999977,221.20226199999982,330.6685319999999,331.26616799999977,84.91503399999988,58.40943099999995,41.37160300000013,45.545476999999885,46.71475399999993,44.69456599999994,146.66951499999996,39.95713800000004,31.97892100000002,150.42963799999998,140.80292500000004,94.77936800000008,47.12261200000008,110.17383699999992,54.444057999999934,78.09004099999987,54.224418,87.94755899999964,101.0606600000001,32.60012999999995,480.48855000000043,92.75135000000023,579.7724339999996,88.41648799999977,127.17366800000033,104.7434629999997,33.307176000000055,37.212219000000076,170.916303,72.12470100000009,119.71515800000032,35.37570599999993,54.36149599999995,100.79243799999986,79.88333799999991,132.39350000000016,155.80673600000054,29.562612000000037,37.056652000000014,126.65852099999971,27.008436999999933,25.022149000000006,112.63616500000026,69.93859200000013,568.5852200000013,74.23093600000004,127.25307100000023,360.1926629999996,44.917568999999965,59.74917100000015,78.03096899999997,702.4556419999986,136.75150299999976,263.99824299999955,240.9948339999997,119.70156299999995,53.17542100000005,105.42927200000008,48.503173000000025,156.7683820000001,297.3932860000008,86.64737100000006,29.492727000000023,166.11230200000028,90.31520999999982,90.21994299999997,86.20444299999976,833.9560440000004,209.1818399999994,235.4019670000001,187.0194920000003,157.1894159999998,42.112794000000015,85.80518799999983,144.26972199999994,395.6083730000001,100.61166499999993,67.05172000000012,153.36212699999993,40.224022999999974,177.34995199999977,113.61180200000028,69.01249600000001,81.29588599999997,138.54828500000013,63.27084899999996,273.2308259999997,41.36806899999999,58.15462099999974,272.5745940000004,43.16761599999998,189.6700560000001,146.04149700000048,367.9902379999996,226.91445099999964,39.72914499999995,46.29143599999997,62.827383000000026,37.59489999999986,64.42393699999984,27.66862799999999,47.53709199999999,30.38366900000011,78.99984399999981,321.53496900000107,46.770954,43.560656000000066,23.394090999999996,710.9345270000007,50.216652000000174,291.12630299999984,93.9382079999998,117.894216,30.150806999999972,580.3952630000003,84.12971300000011,261.9660200000009,142.5403639999998,94.7097540000003,256.8879049999994,111.20010000000006,58.75399000000002,236.18978700000073,263.14812799999976,24.906606999999912,29.678020999999994,175.68707899999956,203.1526089999999,88.62445100000004,41.220499000000025,32.36284899999999,85.60367700000008,309.2599769999997,181.91466100000017,42.94339300000001,46.343234000000045,56.64753699999996,45.53287399999998,115.03992399999983,298.0154360000003,30.940303999999976,166.80013399999956,46.839550999999986,57.961285000000046,30.558310000000088,62.42103099999995,145.48155800000006,131.79568799999987,37.23035199999998,139.94785300000015,36.14586200000005,98.55333200000011,251.2575350000007,133.52092799999977,105.18896800000016,24.715922,344.696114,62.791948999999995,110.37752199999974,53.50974199999997,410.41115400000024,209.09028699999976,372.0210519999998,30.99038600000002,29.911006999999998,257.1832659999998,127.43211899999994,222.1173849999999,600.5273830000002,31.752257999999948,72.24919300000005,46.71766300000007,343.3966270000007,618.5251869999989,42.451382999999936,170.19435899999937,183.18266000000008,24.15424599999998,44.61724899999991,59.67120000000017,521.7264779999995,190.13237099999972,94.38709599999981,283.7274719999999,165.14535099999983,250.09508100000042,176.25757000000016,88.13403800000017,117.79942700000002,205.380411,58.34107100000001,45.854274999999944,51.29313499999992,112.52614900000029,237.06083699999974,45.106386999999934,57.78142600000009
